ST_FIPS,Munic_FIPS,Year,Population,Combined_FIPS,Border_County,County,county_state,Border_State,state_name,Aggregate,Aggregate_Category,SFGR_Cases,SFGR_Inc,SFGR_Cases_Supp,SFGR_Inc_Supp,Ac_Syph_Cases,Ac_Syph_Inc,Ac_Syph_Cases_Supp,Ac_Syph_Inc_Supp,Gon_Cases,Gon_Inc,Gon_Cases_Supp,Gon_Inc_Supp,TB_Cases,TB_Inc,TB_Cases_Supp,TB_Inc_Supp,AIDS_Cases,AIDS_Inc,AIDS_Cases_Supp,AIDS_Inc_Supp,HepA_Cases,HepA_Inc,HepA_Cases_Supp,HepA_Inc_Supp,HepB_Cases,HepB_Inc,HepB_Cases_Supp,HepB_Inc_Supp,BinationBorn_Count,BinationBorn_Count_Supp,BinationBorn_Percent_Supp,BinationBorn_Percent,Country
8,015,2013,,8015,Yes,Coyame del Sotol,"Coyame del Sotol, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,015,2014,,8015,Yes,Coyame del Sotol,"Coyame del Sotol, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,015,2015,,8015,Yes,Coyame del Sotol,"Coyame del Sotol, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,015,2016,,8015,Yes,Coyame del Sotol,"Coyame del Sotol, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,015,2017,,8015,Yes,Coyame del Sotol,"Coyame del Sotol, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,015,2018,,8015,Yes,Coyame del Sotol,"Coyame del Sotol, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,015,2019,,8015,Yes,Coyame del Sotol,"Coyame del Sotol, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,015,2020,,8015,Yes,Coyame del Sotol,"Coyame del Sotol, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,017,2010,,8017,No,Cuauhtémoc,"Cuauhtémoc, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,017,2011,,8017,No,Cuauhtémoc,"Cuauhtémoc, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,017,2012,,8017,No,Cuauhtémoc,"Cuauhtémoc, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,017,2013,,8017,No,Cuauhtémoc,"Cuauhtémoc, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,017,2014,,8017,No,Cuauhtémoc,"Cuauhtémoc, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,017,2015,,8017,No,Cuauhtémoc,"Cuauhtémoc, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,017,2016,,8017,No,Cuauhtémoc,"Cuauhtémoc, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,017,2017,,8017,No,Cuauhtémoc,"Cuauhtémoc, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,017,2018,,8017,No,Cuauhtémoc,"Cuauhtémoc, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,017,2019,,8017,No,Cuauhtémoc,"Cuauhtémoc, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,017,2020,,8017,No,Cuauhtémoc,"Cuauhtémoc, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,018,2010,,8018,No,Cusihuiriachi,"Cusihuiriachi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,018,2011,,8018,No,Cusihuiriachi,"Cusihuiriachi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,018,2012,,8018,No,Cusihuiriachi,"Cusihuiriachi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,018,2013,,8018,No,Cusihuiriachi,"Cusihuiriachi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,018,2014,,8018,No,Cusihuiriachi,"Cusihuiriachi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,018,2015,,8018,No,Cusihuiriachi,"Cusihuiriachi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,018,2016,,8018,No,Cusihuiriachi,"Cusihuiriachi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,018,2017,,8018,No,Cusihuiriachi,"Cusihuiriachi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,018,2018,,8018,No,Cusihuiriachi,"Cusihuiriachi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,018,2019,,8018,No,Cusihuiriachi,"Cusihuiriachi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,018,2020,,8018,No,Cusihuiriachi,"Cusihuiriachi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,021,2010,,8021,No,Delicias,"Delicias, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,021,2011,,8021,No,Delicias,"Delicias, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,021,2012,,8021,No,Delicias,"Delicias, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,021,2013,,8021,No,Delicias,"Delicias, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,021,2014,,8021,No,Delicias,"Delicias, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,021,2015,,8021,No,Delicias,"Delicias, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,021,2016,,8021,No,Delicias,"Delicias, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,021,2017,,8021,No,Delicias,"Delicias, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,021,2018,,8021,No,Delicias,"Delicias, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,021,2019,,8021,No,Delicias,"Delicias, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,021,2020,,8021,No,Delicias,"Delicias, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,022,2010,,8022,No,Dr. Belisario Domínguez,"Dr. Belisario Domínguez, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,022,2011,,8022,No,Dr. Belisario Domínguez,"Dr. Belisario Domínguez, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,022,2012,,8022,No,Dr. Belisario Domínguez,"Dr. Belisario Domínguez, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,022,2013,,8022,No,Dr. Belisario Domínguez,"Dr. Belisario Domínguez, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,022,2014,,8022,No,Dr. Belisario Domínguez,"Dr. Belisario Domínguez, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,022,2015,,8022,No,Dr. Belisario Domínguez,"Dr. Belisario Domínguez, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,022,2016,,8022,No,Dr. Belisario Domínguez,"Dr. Belisario Domínguez, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,022,2017,,8022,No,Dr. Belisario Domínguez,"Dr. Belisario Domínguez, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,022,2018,,8022,No,Dr. Belisario Domínguez,"Dr. Belisario Domínguez, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,022,2019,,8022,No,Dr. Belisario Domínguez,"Dr. Belisario Domínguez, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,022,2020,,8022,No,Dr. Belisario Domínguez,"Dr. Belisario Domínguez, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,064,2010,,8064,No,El Tule,"El Tule, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,064,2011,,8064,No,El Tule,"El Tule, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,064,2012,,8064,No,El Tule,"El Tule, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,064,2013,,8064,No,El Tule,"El Tule, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,064,2014,,8064,No,El Tule,"El Tule, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,064,2015,,8064,No,El Tule,"El Tule, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,064,2016,,8064,No,El Tule,"El Tule, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,064,2017,,8064,No,El Tule,"El Tule, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,064,2018,,8064,No,El Tule,"El Tule, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,064,2019,,8064,No,El Tule,"El Tule, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,064,2020,,8064,No,El Tule,"El Tule, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,023,2010,,8023,No,Galeana,"Galeana, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,023,2011,,8023,No,Galeana,"Galeana, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,023,2012,,8023,No,Galeana,"Galeana, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,023,2013,,8023,No,Galeana,"Galeana, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,023,2014,,8023,No,Galeana,"Galeana, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,023,2015,,8023,No,Galeana,"Galeana, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,023,2016,,8023,No,Galeana,"Galeana, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,023,2017,,8023,No,Galeana,"Galeana, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,023,2018,,8023,No,Galeana,"Galeana, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,023,2019,,8023,No,Galeana,"Galeana, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,023,2020,,8023,No,Galeana,"Galeana, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,025,2010,,8025,No,Gómez Farías,"Gómez Farías, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,025,2011,,8025,No,Gómez Farías,"Gómez Farías, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,025,2012,,8025,No,Gómez Farías,"Gómez Farías, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,025,2013,,8025,No,Gómez Farías,"Gómez Farías, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,025,2014,,8025,No,Gómez Farías,"Gómez Farías, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,025,2015,,8025,No,Gómez Farías,"Gómez Farías, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,025,2016,,8025,No,Gómez Farías,"Gómez Farías, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,025,2017,,8025,No,Gómez Farías,"Gómez Farías, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,025,2018,,8025,No,Gómez Farías,"Gómez Farías, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,025,2019,,8025,No,Gómez Farías,"Gómez Farías, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,025,2020,,8025,No,Gómez Farías,"Gómez Farías, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,026,2010,,8026,No,Gran Morelos,"Gran Morelos, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,026,2011,,8026,No,Gran Morelos,"Gran Morelos, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,026,2012,,8026,No,Gran Morelos,"Gran Morelos, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,026,2013,,8026,No,Gran Morelos,"Gran Morelos, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,026,2014,,8026,No,Gran Morelos,"Gran Morelos, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,026,2015,,8026,No,Gran Morelos,"Gran Morelos, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,026,2016,,8026,No,Gran Morelos,"Gran Morelos, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,026,2017,,8026,No,Gran Morelos,"Gran Morelos, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,026,2018,,8026,No,Gran Morelos,"Gran Morelos, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,026,2019,,8026,No,Gran Morelos,"Gran Morelos, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,026,2020,,8026,No,Gran Morelos,"Gran Morelos, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,027,2010,,8027,No,Guachochi,"Guachochi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,027,2011,,8027,No,Guachochi,"Guachochi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,027,2012,,8027,No,Guachochi,"Guachochi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,027,2013,,8027,No,Guachochi,"Guachochi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,027,2014,,8027,No,Guachochi,"Guachochi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,027,2015,,8027,No,Guachochi,"Guachochi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,027,2016,,8027,No,Guachochi,"Guachochi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,027,2017,,8027,No,Guachochi,"Guachochi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,027,2018,,8027,No,Guachochi,"Guachochi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,027,2019,,8027,No,Guachochi,"Guachochi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,027,2020,,8027,No,Guachochi,"Guachochi, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,028,2010,,8028,Yes,Guadalupe,"Guadalupe, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,028,2011,,8028,Yes,Guadalupe,"Guadalupe, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,028,2012,,8028,Yes,Guadalupe,"Guadalupe, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,028,2013,,8028,Yes,Guadalupe,"Guadalupe, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,028,2014,,8028,Yes,Guadalupe,"Guadalupe, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,028,2015,,8028,Yes,Guadalupe,"Guadalupe, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,028,2016,,8028,Yes,Guadalupe,"Guadalupe, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,028,2017,,8028,Yes,Guadalupe,"Guadalupe, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,028,2018,,8028,Yes,Guadalupe,"Guadalupe, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,028,2019,,8028,Yes,Guadalupe,"Guadalupe, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,028,2020,,8028,Yes,Guadalupe,"Guadalupe, Chihuahua",,Chihuahua,Border Counties,1,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,029,2010,,8029,No,Guadalupe y Calvo,"Guadalupe y Calvo, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,029,2011,,8029,No,Guadalupe y Calvo,"Guadalupe y Calvo, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,029,2012,,8029,No,Guadalupe y Calvo,"Guadalupe y Calvo, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,029,2013,,8029,No,Guadalupe y Calvo,"Guadalupe y Calvo, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,029,2014,,8029,No,Guadalupe y Calvo,"Guadalupe y Calvo, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,029,2015,,8029,No,Guadalupe y Calvo,"Guadalupe y Calvo, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,029,2016,,8029,No,Guadalupe y Calvo,"Guadalupe y Calvo, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,029,2017,,8029,No,Guadalupe y Calvo,"Guadalupe y Calvo, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,029,2018,,8029,No,Guadalupe y Calvo,"Guadalupe y Calvo, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,029,2019,,8029,No,Guadalupe y Calvo,"Guadalupe y Calvo, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,029,2020,,8029,No,Guadalupe y Calvo,"Guadalupe y Calvo, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,030,2010,,8030,No,Guazapares,"Guazapares, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,030,2011,,8030,No,Guazapares,"Guazapares, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,030,2012,,8030,No,Guazapares,"Guazapares, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,030,2013,,8030,No,Guazapares,"Guazapares, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,030,2014,,8030,No,Guazapares,"Guazapares, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
8,030,2015,,8030,No,Guazapares,"Guazapares, Chihuahua",,Chihuahua,Non-border Counties,2,,,No,No,,,No,No,,,No,No,,,No,No,,,,,,,,,,,,,,,,,Mexico
